business_id,categories,name,photo_url,review_count,schools,stars,state,url
WNxNyYPdVVy9e8RvIo2Zqg,"Food,Bakeries,Coffee & Tea,Cafes,Restaurants",Bello Mundo Cafe,http://s3-media3.ak.yelpcdn.com/bphoto/VmXWLqCvMpb4iWkxPT3ZjA/ms.jpg,28,California Polytechnic State University,5,CA,http://www.yelp.com/biz/bello-mundo-cafe-san-luis-obispo-2
_hmN-udp_wJYGZxTnO7Q6w,"Shopping,Drugstores",CVS Pharmacy,http://s3-media3.ak.yelpcdn.com/bphoto/F6cY5cbsn8JNHfLHVkD67w/ms.jpg,12,University of Southern California,3,CA,http://www.yelp.com/biz/cvs-pharmacy-los-angeles-38
4EPgvM7kiTTc30M9lIwFyQ,"Colleges & Universities,Dentists,Education,Health and Medical",Ucla School of Dentistry,http://s3-media3.ak.yelpcdn.com/bphoto/aXu1C384t9KkivegwpkZnA/ms.jpg,10,University of California - Los Angeles,1.5,CA,http://www.yelp.com/biz/ucla-school-of-dentistry-los-angeles-3
CqU7SXYRo9EbMwlxrSvErA,"American (New),Restaurants",1947 Tavern,http://s3-media2.ak.yelpcdn.com/bphoto/sgLVtXIDngNjzns-BzLhnQ/ms.jpg,31,Carnegie Mellon University,3,PA,http://www.yelp.com/biz/1947-tavern-pittsburgh
6Ac35m5DDiaIcHfKJL9guw,"Pizza,Restaurants",Red Moon Pizza & Restaurant,http://s3-media2.ak.yelpcdn.com/bphoto/t9b0vlZ7a0fF5tmkZdt9Kw/ms.jpg,12,Princeton University,4,NJ,http://www.yelp.com/biz/red-moon-pizza-and-restaurant-lawrence-township
9jMtofnqdU5AdrtrGXDkFQ,"Middle Schools & High Schools,Education",San Luis Obispo High School,http://s3-media3.ak.yelpcdn.com/bphoto/1ZzMh6V0mGFTTFhMssjwCQ/ms.jpg,2,California Polytechnic State University,2,CA,http://www.yelp.com/biz/san-luis-obispo-high-school-san-luis-obispo
ewD442QOD_pgXjbsmQelXg,"Food,Coffee & Tea",Starbucks,http://s3-media3.ak.yelpcdn.com/bphoto/JKhCLYARHRYPa-qw5fN8KQ/ms.jpg,9,California Institute of Technology,2.5,CA,http://www.yelp.com/biz/starbucks-pasadena-21
1dS4wRFdtbPRy3tHezpNQg,"Burgers,American (Traditional),Fast Food,Restaurants",KoKo Express,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,University of California at Berkeley,3,CA,http://www.yelp.com/biz/koko-express-berkeley
zoG8xgekLROwIw1LGstHVQ,Shopping,Everything Jake,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,"Massachusetts Institute of Technology,Harvard University",3,MA,http://www.yelp.com/biz/everything-jake-cambridge
GIPgrn0JygrRTANHMeRtxA,"Bars,American (Traditional),Nightlife,Restaurants",Jacob's Grill,http://s3-media3.ak.yelpcdn.com/bphoto/ph5xTEtxslfRicD2rtmq0g/ms.jpg,4,University of Waterloo,3.5,ON,http://www.yelp.ca/biz/jacobs-grill-st-jacobs
8gg2BB7T0NOtjFXK7ROQ5Q,"Food,Grocery",Stop & Shop,http://s3-media3.ak.yelpcdn.com/bphoto/AzY6qlqe3RHBxXOqYhoIfg/ms.jpg,3,University of Massachusetts - Amherst,3.5,MA,http://www.yelp.com/biz/stop-and-shop-hadley
VtB0QeUaKDyyiQeNduxmdg,"Nail Salons,Beauty and Spas",Nailzone,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,4,Princeton University,2.5,NJ,http://www.yelp.com/biz/nailzone-princeton
UwtdwCyBfuC3qPVcv0nTKw,"Shopping,Toy Stores",Ali Cat,http://s3-media1.ak.yelpcdn.com/bphoto/b90gBlnYnqP88-TIS-OCmA/ms.jpg,6,University of North Carolina - Chapel Hill,4.5,NC,http://www.yelp.com/biz/ali-cat-carrboro
c_pn4s8KrE8MIn8Aw44rIg,"Shopping,Mobile Phones",Emu Wireless,http://s3-media4.ak.yelpcdn.com/bphoto/fpgEcsWtLsSUCfw61cbtRg/ms.jpg,2,California Institute of Technology,3,CA,http://www.yelp.com/biz/emu-wireless-pasadena
ufkBQPIK3IkQJS11d9OI7Q,"Videos and Video Game Rental,Books, Mags, Music and Video,Shopping",Blockbuster Videos,http://s3-media2.ak.yelpcdn.com/bphoto/sHFeRWQOSk-E1aMbPs6t5g/ms.jpg,8,"Massachusetts Institute of Technology,Harvard University",3,MA,http://www.yelp.com/biz/blockbuster-videos-cambridge
D-AwiafqYVi1dofhj0Vueg,"Shopping,Drugstores,Beauty and Spas,Food,Convenience Stores,Cosmetics & Beauty Supply",Walgreens,http://s3-media1.ak.yelpcdn.com/bphoto/MHathZNwS0ZHHnLteqryTw/ms.jpg,3,University of North Carolina - Chapel Hill,3.5,NC,http://www.yelp.com/biz/walgreens-chapel-hill-2
_0L2QGLqWVoAWrSczWFOXQ,"Hotels & Travel,Public Transportation,Transportation",Alewife Station,http://s3-media1.ak.yelpcdn.com/bphoto/GiAMvPkJalxFFcn1hSgzEw/ms.jpg,20,"Massachusetts Institute of Technology,Harvard University",3.5,MA,http://www.yelp.com/biz/alewife-station-cambridge
zXYN0sUMxLGQdKHhScsijw,"Financial Services,Insurance",Dudley & Borland Ellis & Andrews Insurance Agency,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,7,"Massachusetts Institute of Technology,Harvard University",5,MA,http://www.yelp.com/biz/dudley-and-borland-ellis-and-andrews-insurance-agency-cambridge
FJfD6FYs8wgrl_IUsKTsfw,"Hotels & Travel,Event Planning & Services,Hotels",Hotel Palomar,http://s3-media1.ak.yelpcdn.com/bphoto/oISeO8XKU93PcKITgQ1p6w/ms.jpg,58,Georgia Institute of Technology,4,GA,http://www.yelp.com/biz/hotel-palomar-atlanta-3
zRCqJ2NGrEwEsJBOBcxx4A,"Post Offices,Public Services & Government",US Post Office,http://s3-media2.ak.yelpcdn.com/bphoto/Ock3gCjnLPrXgw_V1JvmAg/ms.jpg,9,University of Southern California,4,CA,http://www.yelp.com/biz/us-post-office-los-angeles-34
DjBkZ54eI8S3HuPbBtewyQ,"Active Life,Landmarks & Historical Buildings,Public Services & Government,Parks",Nichols Arboretum,http://s3-media2.ak.yelpcdn.com/bphoto/_huedLMOMV0HjWBBfGLoQg/ms.jpg,39,University of Michigan - Ann Arbor,5,MI,http://www.yelp.com/biz/nichols-arboretum-ann-arbor
JaiNoQDcsoGMGFGCkgs89Q,"Electronics,Shopping",Bang & Olufsen,http://s3-media3.ak.yelpcdn.com/bphoto/VvU7nYyCcoe19sbkNy4s7A/ms.jpg,6,Stanford University,2.5,CA,http://www.yelp.com/biz/bang-and-olufsen-palo-alto
7X7Pz9TZ7ToCku9SE-toJw,"Thai,Restaurants",Aroy Thai Restaurant,http://s3-media1.ak.yelpcdn.com/bphoto/Gb6PgwA0_k_OWEOKkB3NIQ/ms.jpg,8,University of Maryland - College Park,4.5,MD,http://www.yelp.com/biz/aroy-thai-restaurant-college-park
K04awUInPvWPLcAjXIK0Uw,"Fashion,Shopping,Shoe Stores",Charles Shoes,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,6,California Polytechnic State University,2.5,CA,http://www.yelp.com/biz/charles-shoes-san-luis-obispo
wmyYne2wIN1zUBAWr4iI6w,"Pizza,Restaurants",Bonnie Jean's,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,University of Illinois - Urbana-Champaign,2.5,IL,http://www.yelp.com/biz/bonnie-jeans-champaign
mMWPowWhaWGtKnmWQu59Bw,"Greek,Mediterranean,Restaurants",Olive's,http://s3-media3.ak.yelpcdn.com/bphoto/oOrgRgOOkI_eJkrxjbxWWg/ms.jpg,19,Stanford University,3,CA,http://www.yelp.com/biz/olives-stanford
7aLvm9CdfkNf-kdA3xRiLQ,"Barbeque,Restaurants",Wings Etc.,http://s3-media4.ak.yelpcdn.com/bphoto/TnFfqn5qdX8liPTaPAqbiQ/ms.jpg,8,Purdue University,3.5,IN,http://www.yelp.com/biz/wings-etc-west-lafayette
kLojwXxsSWHtL_AxeBie1A,"Food,Coffee & Tea",Starbucks,http://s3-media3.ak.yelpcdn.com/bphoto/LZbkxToJifdFZ43uUe_KLw/ms.jpg,9,University of Illinois - Urbana-Champaign,3.5,IL,http://www.yelp.com/biz/starbucks-champaign
ZCmOqqL9Z37MA52rEio8zw,"Breakfast & Brunch,Diners,Restaurants",Elmo's Diner,http://s3-media2.ak.yelpcdn.com/bphoto/Zgj1N3fObgGZ8ChqBE_6Fg/ms.jpg,85,University of North Carolina - Chapel Hill,3.5,NC,http://www.yelp.com/biz/elmos-diner-carrboro
CVXXifbXc-_c94K3azyaMA,"Local Services,Dry Cleaning & Laundry",Chapel Hill Cleaners,http://s3-media1.ak.yelpcdn.com/bphoto/bENojJR2mHoFqQJGt70qhw/ms.jpg,8,University of North Carolina - Chapel Hill,3.5,NC,http://www.yelp.com/biz/chapel-hill-cleaners-chapel-hill
dl4hwV8HGfgGcDTzoxIsng,"Food,Beer, Wine & Spirits",Harlem Vintage,http://s3-media4.ak.yelpcdn.com/bphoto/Fi3_7XHvwWOMo3k2cRn2nA/ms.jpg,31,Columbia University,4,NY,http://www.yelp.com/biz/harlem-vintage-harlem
wKtEUKKwfTNv7siFv-KcMw,"Massage Therapy,Health and Medical,Massage,Beauty and Spas","Cathryn Moskow, LCMT",http://s3-media1.ak.yelpcdn.com/bphoto/yC_2ou0tZcD7UFnOVNYnSQ/ms.jpg,2,Brown University,5,RI,http://www.yelp.com/biz/cathryn-moskow-lcmt-providence
SZ-w-jLaSJocRtAQB2qDIA,"Pizza,Restaurants",The Sub and Pizza,http://s3-media3.ak.yelpcdn.com/bphoto/Uc3vj1xCILEcoy8VWq8Elg/ms.jpg,8,University of Massachusetts - Amherst,3.5,MA,http://www.yelp.com/biz/the-sub-and-pizza-amherst
5vAtunQlPFkfdTI9zn4TIw,"Food,Pizza,Food Trucks,Restaurants",Pitruco Pizza,http://s3-media3.ak.yelpcdn.com/bphoto/UXqdHXaa17ufXLkGck99Fg/ms.jpg,42,University of Pennsylvania,4.5,PA,http://www.yelp.com/biz/pitruco-pizza-philadelphia
vfhgyMb2LgZ30iUzsbvvLQ,"Hotels & Travel,Event Planning & Services,Hotels",Princeton Marriott at Forrestal,http://s3-media2.ak.yelpcdn.com/bphoto/qJ7_K2P6piNtUIBmH5rLeA/ms.jpg,13,Princeton University,3.5,NJ,http://www.yelp.com/biz/princeton-marriott-at-forrestal-princeton
JBMUGkMS1SfJJWlxp9j-VA,"Oral Surgeons,Dentists,Health and Medical,General Dentistry","Michael Lessner, DDS",http://s3-media3.ak.yelpcdn.com/bphoto/7Aiya_cZfcUll_pDTHVv1Q/ms.jpg,27,University of Texas - Austin,4,TX,http://www.yelp.com/biz/michael-lessner-dds-austin
o9jp1NQRSHGZ5j49OyV9sg,,United States Government,http://s3-media4.ak.yelpcdn.com/bphoto/DdrxcSFhj74FH481nXpDBQ/ms.jpg,2,University of North Carolina - Chapel Hill,3,NC,http://www.yelp.com/biz/united-states-government-chapel-hill-3
SSpAmactURxA6t5r_FUKtg,"Food,Desserts,Specialty Food",Candylicious,http://s3-media1.ak.yelpcdn.com/bphoto/vWTejsZewLvm6AW5dCNfCw/ms.jpg,8,Rice University,4,TX,http://www.yelp.com/biz/candylicious-houston-2
UHTdQJe4p8VTW9uckYJLkg,"Hair Salons,Beauty and Spas",HoneeComb Natural Hair Salon,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,6,Georgia Institute of Technology,4.5,GA,http://www.yelp.com/biz/honeecomb-natural-hair-salon-atlanta
iStzlZvi1vwCPU1BOtr6-w,"Tapas Bars,Restaurants",Corks & More,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,10,Cornell University,3.5,NY,http://www.yelp.com/biz/corks-and-more-ithaca
x8OjqyjNoT9SmRfIaqv_9w,"Home Services,Real Estate,Apartments",Monterra Del Rey Apartments,http://s3-media1.ak.yelpcdn.com/bphoto/vV_E0tZ3ZHPI7YYhnZVsgw/ms.jpg,5,California Institute of Technology,1.5,CA,http://www.yelp.com/biz/monterra-del-rey-apartments-pasadena
0SepGsxqlMqBeVALZ6INyg,"Arts & Entertainment,Art Galleries,Shopping",The Gallery At the Network,http://s3-media3.ak.yelpcdn.com/bphoto/l0fiXGl2s4MYvq_ZDGfKRg/ms.jpg,2,California Polytechnic State University,4,CA,http://www.yelp.com/biz/the-gallery-at-the-network-san-luis-obispo
oiTq668GwyXo5hMHjdW0kA,"Burgers,Restaurants",STACK'D Burgers & Beer,http://s3-media1.ak.yelpcdn.com/bphoto/0iyFYuKpbjbkty4QN_XFjw/ms.jpg,7,Carnegie Mellon University,4,PA,http://www.yelp.com/biz/stackd-burgers-and-beer-pittsburgh
0HHl6-raWLKyJhurwDfGwg,"Music & DVDs,Books, Mags, Music and Video,Shopping",Amoeba Music,http://s3-media3.ak.yelpcdn.com/bphoto/B8sEDyakDn4-VkqbRFqrFw/ms.jpg,233,University of California at Berkeley,4.5,CA,http://www.yelp.com/biz/amoeba-music-berkeley
KdwqugX14MXQuuilsJw35w,"Food,Ice Cream & Frozen Yogurt",Cefiore,http://s3-media4.ak.yelpcdn.com/bphoto/p4edVzZvRweHHlYbptxokg/ms.jpg,15,Harvey Mudd College,3.5,CA,http://www.yelp.com/biz/cefiore-claremont-2
bqeheUxo7VIiCkPczIkKcg,"Food Court,Restaurants",Price Center,http://s3-media3.ak.yelpcdn.com/bphoto/PhljlPStNGMdM03oYcoF2Q/ms.jpg,12,University of California - San Diego,3.5,CA,http://www.yelp.com/biz/price-center-la-jolla
Wkty4RAOomtGMBo9ybxg9w,"Food,Ice Cream & Frozen Yogurt",Gourmet Ice Cream & Yogurt Shops At Penn,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,University of Pennsylvania,3.5,PA,http://www.yelp.com/biz/gourmet-ice-cream-and-yogurt-shops-at-penn-philadelphia
cKTlGdg2ADEQALV_Q3RA4w,"Tires,Automotive",Tire Barn Warehouse,http://s3-media1.ak.yelpcdn.com/bphoto/T1WhI33yjVLhnCPhI4NMJQ/ms.jpg,4,Purdue University,3.5,IN,http://www.yelp.com/biz/tire-barn-warehouse-lafayette
oXuh5zUc7CxHfcDdEoVrZw,"Fast Food,Mexican,Restaurants",Del Taco,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,Harvey Mudd College,3,CA,http://www.yelp.com/biz/del-taco-upland-3
G5OTROd4bYoLn478GteRZA,"Chinese,Restaurants",Fu Lam Chinese Restaurant,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,6,Purdue University,3,IN,http://www.yelp.com/biz/fu-lam-chinese-restaurant-west-lafayette-2
XTrVikSyRXGd71WRDZm2tQ,"Food,Ice Cream & Frozen Yogurt,Coffee & Tea",The Dairy at the University of Maryland,http://s3-media3.ak.yelpcdn.com/bphoto/NKF1_L58z_NUiYhFV-5ENw/ms.jpg,4,University of Maryland - College Park,4.5,MD,http://www.yelp.com/biz/the-dairy-at-the-university-of-maryland-college-park
1fRrL8uOb5jY09BKlc1hjg,"Veterinarians,Pets",Uptown Veterinary Associates,http://s3-media1.ak.yelpcdn.com/bphoto/6JQD7BmD1-M_V5cCGN_8iQ/ms.jpg,34,Columbia University,4,NY,http://www.yelp.com/biz/uptown-veterinary-associates-new-york
Q_zzDrE1XBVJj17xAg6xlg,"Food,Ice Cream & Frozen Yogurt",Yogo Bliss,http://s3-media4.ak.yelpcdn.com/bphoto/6ouBaVSJPa8YszTNVfl6gQ/ms.jpg,49,University of Michigan - Ann Arbor,3.5,MI,http://www.yelp.com/biz/yogo-bliss-ann-arbor
OWoEaOzJMZ24E0TGTLLe5w,Restaurants,Fazolis,http://s3-media1.ak.yelpcdn.com/bphoto/l_AXno1bawC28rBYzc65Sw/ms.jpg,2,Purdue University,3.5,IN,http://www.yelp.com/biz/fazolis-lafayette
CkRngbZWvrktBRQHlvg78A,"Local Services,Art Supplies,Notaries,Shopping,Arts & Crafts",Ivy League Stationers,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,7,Columbia University,2.5,NY,http://www.yelp.com/biz/ivy-league-stationers-new-york
wS8QRDombD6qsUERq1-etA,"Restaurants,Vietnamese",Pho 75,http://s3-media3.ak.yelpcdn.com/bphoto/NsxyuAwXvkIDYTJOFvkhoA/ms.jpg,26,University of Maryland - College Park,3.5,MD,http://www.yelp.com/biz/pho-75-hyattsville
8gDzg_iL_V-Mi4xpk2SWCQ,"Museums,Arts & Entertainment",Margaret Mitchell House,http://s3-media3.ak.yelpcdn.com/bphoto/RnosHnqBs0Fjk_b--ve11Q/ms.jpg,15,Georgia Institute of Technology,3,GA,http://www.yelp.com/biz/margaret-mitchell-house-atlanta
Kg_diND1p2jgXmlEs_dCfA,"Stadiums & Arenas,Arts & Entertainment",Comcast Center,http://s3-media3.ak.yelpcdn.com/bphoto/ezJj-pxd6dWJ4C3MT3JTzQ/ms.jpg,10,University of Maryland - College Park,4.5,MD,http://www.yelp.com/biz/comcast-center-college-park
NKwOUiFe4QPpI0HJ7hFPWA,"Massage,Beauty and Spas",Rebecca Geekie,http://s3-media2.ak.yelpcdn.com/bphoto/tP-L3B47jKQIjG7wwwCOQA/ms.jpg,8,"Massachusetts Institute of Technology,Harvard University",4.5,MA,http://www.yelp.com/biz/rebecca-geekie-boston-2
Za8mJnlBaqKKbWefGR0v-w,"Mediterranean,Turkish,Middle Eastern,Restaurants",Talullas,http://s3-media1.ak.yelpcdn.com/bphoto/noGvx8bYtivs2B6aP-y4oQ/ms.jpg,54,University of North Carolina - Chapel Hill,3.5,NC,http://www.yelp.com/biz/talullas-chapel-hill
mG9twA2NHg210sZ9MLRd7A,"Restaurants,Vietnamese",Pho 301 Restaurant,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,8,University of Maryland - College Park,3.5,MD,http://www.yelp.com/biz/pho-301-restaurant-hyattsville
7kDmnprC9ZK-KiMw0SV5yQ,"Arts & Entertainment,Botanical Gardens",The Arizona Cactus Garden at Stanford University,http://s3-media2.ak.yelpcdn.com/bphoto/Xwzi38XDVUnbUpSJCwquhw/ms.jpg,5,Stanford University,4.5,CA,http://www.yelp.com/biz/the-arizona-cactus-garden-at-stanford-university-stanford
wVZUWyvYsxlwrRXIyVn4Zg,"Auto Repair,Automotive,Tires,Oil Change Stations",Beck's Auto Center,http://s3-media3.ak.yelpcdn.com/bphoto/Zt-9ecCpSS0SysiGlRJulA/ms.jpg,3,Purdue University,4.5,IN,http://www.yelp.com/biz/becks-auto-center-lafayette
VJW_lfjWxofdtpuVRPY0yQ,"Bars,American (Traditional),Nightlife,Restaurants",Raleigh's,http://s3-media3.ak.yelpcdn.com/bphoto/eTVnc8NgmYhkbuHzK182bg/ms.jpg,330,University of California at Berkeley,3.5,CA,http://www.yelp.com/biz/raleighs-berkeley
z2s_fuJZzaSNgL3XW8fclQ,"Bars,Nightlife,Lounges",Soma Ultralounge,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,13,University of Illinois - Urbana-Champaign,2.5,IL,http://www.yelp.com/biz/soma-ultralounge-champaign
JJ02voBR45HyTkfpAPDtgA,"Chinese,Restaurants",Cameron Chinese Seafood Restaurant,http://s3-media3.ak.yelpcdn.com/bphoto/bk105FaWTaSkXWQfLsZW_A/ms.jpg,8,University of Waterloo,4,ON,http://www.yelp.ca/biz/cameron-chinese-seafood-restaurant-kitchener
mjJH2IVATkFqWdleRc3dmg,"Seafood,Steakhouses,Restaurants",Truluck's,http://s3-media1.ak.yelpcdn.com/bphoto/VSWlj41yr_LEX1iT22DujQ/ms.jpg,389,University of California - San Diego,4.5,CA,http://www.yelp.com/biz/trulucks-san-diego
jZOiACYhr7wP0zNnQL4LFg,"Fashion,Shopping,Shoe Stores",Ten Toes of Pittsburgh Inc,http://s3-media3.ak.yelpcdn.com/bphoto/s-F47MDD7aLg4yl2uIWIsQ/ms.jpg,2,Carnegie Mellon University,2.5,PA,http://www.yelp.com/biz/ten-toes-of-pittsburgh-inc-pittsburgh
Vf0-szX1DxTVYhpnJCwr9w,"Diners,Restaurants",The Manchester Diner,http://s3-media3.ak.yelpcdn.com/bphoto/lrXidSs8WG1a7x195F2ksA/ms.jpg,25,Columbia University,3,NY,http://www.yelp.com/biz/the-manchester-diner-manhattan
SOKjBCXHP5YUEQsGbOxcUw,"Home Services,Real Estate,Apartments",Levering Heights,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,University of California - Los Angeles,4.5,CA,http://www.yelp.com/biz/levering-heights-los-angeles
sHykt7KYv3W-66t-IFp31g,"American (New),Restaurants",TGI Friday's,http://s3-media4.ak.yelpcdn.com/bphoto/YyNPZALMoLRCmwQZ8nj6Sw/ms.jpg,161,University of California - San Diego,2.5,CA,http://www.yelp.com/biz/tgi-fridays-la-jolla
uQoiBtVSSqxIWR1bZbgtFA,"Specialty Food,Ethnic Food,Grocery,Food",International Foods and Spices,http://s3-media3.ak.yelpcdn.com/bphoto/Tg3JNDJc-9Y_9iUoaKucdw/ms.jpg,11,University of Pennsylvania,4,PA,http://www.yelp.com/biz/international-foods-and-spices-philadelphia
kfynkqRGfOyAw3nnU01u2A,"Mexican,Restaurants",Chipotle,http://s3-media2.ak.yelpcdn.com/bphoto/O5FFVWLRt_BQm-cvw9lvTw/ms.jpg,4,Virginia Tech,3.5,VA,http://www.yelp.com/biz/chipotle-blacksburg
NwU2Onr7_LMjsZ0bETU8aQ,"Shopping,Antiques",Raven's Roost,http://s3-media1.ak.yelpcdn.com/bphoto/bQG7FS__tBYbTWZYcD7xlw/ms.jpg,3,Purdue University,4,IN,http://www.yelp.com/biz/ravens-roost-lafayette-2
H7VLT9-UbaDVKbxfLAMqwg,"Shared Office Spaces,Professional Services,Property Management,Home Services,Real Estate",C3,http://s3-media4.ak.yelpcdn.com/bphoto/PuBkHQZoqxA4iD9tjLpa3A/ms.jpg,2,"Massachusetts Institute of Technology,Harvard University",5,MA,http://www.yelp.com/biz/c3-cambridge
ckOsM8v2H5jDgGPaSg6Qaw,Restaurants,Pacific Grill,http://s3-media1.ak.yelpcdn.com/bphoto/kfRmHjM3LtomKgw0lWt2GQ/ms.jpg,4,Georgia Institute of Technology,4,GA,http://www.yelp.com/biz/pacific-grill-atlanta
ZYIz2fZ9k4ZU0GPXUPv_RQ,"Cards & Stationery,Arts & Crafts,Flowers & Gifts,Shopping,Event Planning & Services",Whimsy Press,http://s3-media1.ak.yelpcdn.com/bphoto/nMkPW7cIpdENoaOf_qOBvA/ms.jpg,6,Georgia Institute of Technology,4.5,GA,http://www.yelp.com/biz/whimsy-press-atlanta
cnNKs5mq3JhA-Rr_lbRoWw,"Delis,Restaurants,Event Planning & Services,Caterers",Village Cheese House,http://s3-media3.ak.yelpcdn.com/bphoto/dYF49yFq6XNl3jBc6waS0w/ms.jpg,219,Stanford University,4,CA,http://www.yelp.com/biz/village-cheese-house-palo-alto
O1gTyRzHHxp5BldmmwVwCg,"Hair Salons,Beauty and Spas",Riley More - Hair,http://s3-media2.ak.yelpcdn.com/bphoto/l4oO1fnNKGlmr5pbqVF0pg/ms.jpg,8,University of California - Los Angeles,5,CA,http://www.yelp.com/biz/riley-more-hair-los-angeles
O0-JXumMHDTbvFuH-2pozw,"Post Offices,Public Services & Government",US Post Office,http://s3-media2.ak.yelpcdn.com/bphoto/lTAcorGyU0d05vIbtlIYJA/ms.jpg,9,University of Pennsylvania,1.5,PA,http://www.yelp.com/biz/us-post-office-philadelphia-10
glc4opH4eqeUqp2kBgJDYw,"Local Services,Shipping Centers,Post Offices,Public Services & Government",A&A Mailing Services Plus,http://s3-media3.ak.yelpcdn.com/bphoto/hyfWqGf2mReegmm8LYrUUQ/ms.jpg,3,Carnegie Mellon University,4.5,PA,http://www.yelp.com/biz/a-and-a-mailing-services-plus-pittsburgh-2
wKfyiP-eNWLSXF6CjWbI_A,"Fast Food,Restaurants",McDonald's,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,6,Columbia University,1.5,NY,http://www.yelp.com/biz/mcdonalds-manhattan-4
Wwbbjin-kxdG9LKQFLnqFA,"Active Life,Yoga,Fitness & Instruction",My Yoga,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,University of North Carolina - Chapel Hill,4,NC,http://www.yelp.com/biz/my-yoga-chapel-hill
WZdSFYG6muCF_MipcqEYCQ,"Professional Services,Lawyers",Morton F. Dorothy - Boneyard Law,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,University of Illinois - Urbana-Champaign,3,IL,http://www.yelp.com/biz/morton-f-dorothy-boneyard-law-urbana
WzfYxZ4wU2vgTf3EtKSB8Q,,University Club of Ann Arbor,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,University of Michigan - Ann Arbor,2,MI,http://www.yelp.com/biz/university-club-of-ann-arbor-ann-arbor
U4eJae433Tto-UpRAzdojA,"Pizza,Sandwiches,Restaurants",OggiGourmet,http://s3-media1.ak.yelpcdn.com/bphoto/i1TRO9ZlzEyp2sBiKv8XLQ/ms.jpg,126,"Massachusetts Institute of Technology,Harvard University",4,MA,http://www.yelp.com/biz/oggigourmet-cambridge
KHTUSC5dE2VvrTA5na1XJw,"Hair Salons,Beauty and Spas",DHR Stylists,http://s3-media1.ak.yelpcdn.com/bphoto/ybFFBG3eQbtt_Xf9-Bq1sw/ms.jpg,19,"Massachusetts Institute of Technology,Harvard University",3.5,MA,http://www.yelp.com/biz/dhr-stylists-cambridge
ztswDToyZGyL_dxo0CEQew,"Food,Ice Cream & Frozen Yogurt",Sweet Melissa's Ice Cream Shop,http://s3-media3.ak.yelpcdn.com/bphoto/HqhQRwCi6ABo1qbCfDfczg/ms.jpg,5,Cornell University,5,NY,http://www.yelp.com/biz/sweet-melissas-ice-cream-shop-ithaca-2
8Eg-U7SCsT6kgwMo4ZzmNQ,"Professional Services,Architects",Hammer Architects,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,"Massachusetts Institute of Technology,Harvard University",5,MA,http://www.yelp.com/biz/hammer-architects-cambridge
D-eKRUJMr-5xAyZbeDDNuw,"Peruvian,Restaurants",Pollos Kikiryki,http://s3-media4.ak.yelpcdn.com/bphoto/6B2pn1g784HbjrB_mt_HNw/ms.jpg,74,Harvey Mudd College,4,CA,http://www.yelp.com/biz/pollos-kikiryki-claremont
piXuRfZ81xFGA64WFJrKkQ,"Food,Desserts,Bakeries,Ice Cream & Frozen Yogurt",Diddy Riese Cookies,http://s3-media2.ak.yelpcdn.com/bphoto/aQIGSYCBTfrpm3dRfPoS1g/ms.jpg,2874,University of California - Los Angeles,4.5,CA,http://www.yelp.com/biz/diddy-riese-cookies-los-angeles
